num,id,label,info
4159,u14613071,human,1
4160,u2559700301,bot,2
4161,u842057504615890944,human,1
4162,u466750498,human,1
4163,u847841223859728385,human,1
4164,u119611450,bot,2
4165,u300509037,bot,2
4166,u1531917660,human,1
4167,u17175376,bot,2
4168,u1141040724949032960,human,1
4169,u33259351,bot,2
4170,u2370529423,human,1
4171,u40748588,bot,2
4172,u375287804,human,1
4173,u1188493861133225985,bot,2
4174,u22625669,bot,2
4175,u138247736,bot,2
4176,u134234167,human,1
4177,u22843015,bot,2
4178,u20244842,bot,2
4179,u881761753838665728,bot,2
4180,u26326766,bot,2
4181,u22564522,bot,2
4182,u14486853,bot,2
4183,u619425047,bot,2
4184,u3061870779,human,1
4185,u507639582,bot,2
4186,u44994215,human,1
4187,u146365198,human,1
4188,u48983716,human,1
4189,u125719746,human,1
4190,u76299957,human,1
4191,u857445578426400768,bot,2
4192,u1521308238,bot,2
4193,u1291344062969270273,bot,2
4194,u304683082,bot,2
4195,u72508175,bot,2
4196,u6323932,human,1
4197,u422867745,bot,2
4198,u10222282,human,1
4199,u19637929,bot,2
4200,u16682935,bot,2
4201,u236134597,bot,2
4202,u340006100,bot,2
4203,u42336759,human,1
4204,u20296432,human,1
4205,u1230630358174978049,bot,2
4206,u3010761907,human,1
4207,u2508455809,bot,2
4208,u61892507,human,1
4209,u435820478,bot,2
4210,u2580493335,bot,2
4211,u20347107,bot,2
4212,u131938545,human,1
4213,u25195214,human,1
4214,u1016259939541618688,human,1
4215,u22634833,bot,2
4216,u4820372909,bot,2
4217,u2432065297,bot,2
4218,u84374134,bot,2
4219,u20215399,bot,2
4220,u949894181266243584,bot,2
4221,u30500021,bot,2
4222,u1608896784,human,1
4223,u333530048,human,1
4224,u15934029,human,1
4225,u294932240,human,1
4226,u1297301696,bot,2
4227,u18585706,bot,2
4228,u33620284,human,1
4229,u1084981834893664257,bot,2
4230,u46795961,human,1
4231,u16479017,human,1
4232,u1130594904176963585,bot,2
4233,u18067813,bot,2
4234,u793046494010040320,bot,2
4235,u2345018778,bot,2
4236,u1873674913,bot,2
4237,u16568227,human,1
4238,u1488657277,bot,2
4239,u977505629660213248,human,1
4240,u14086337,human,1
4241,u1253936891902087168,bot,2
4242,u16856806,bot,2
4243,u49805251,bot,2
4244,u14782218,human,1
4245,u71861677,bot,2
4246,u181123681,human,1
4247,u39662494,human,1
4248,u941188718664273920,bot,2
4249,u27344335,bot,2
4250,u1130876397864439808,bot,2
4251,u336124118,bot,2
4252,u234523393,bot,2
4253,u1254558646744342528,human,1
4254,u16676396,human,1
4255,u768729491971518464,human,1
4256,u25448768,human,1
4257,u304724891,bot,2
4258,u991378196586254338,bot,2
4259,u1187917835814596608,bot,2
4260,u463288226,bot,2
4261,u770308464,human,1
4262,u944719550410407937,bot,2
4263,u73867288,bot,2
4264,u4799498054,bot,2
4265,u33948711,bot,2
4266,u17345146,human,1
4267,u794608956,bot,2
4268,u52486505,bot,2
4269,u127263888,human,1
4270,u15584455,bot,2
4271,u182006265,bot,2
4272,u4809962655,bot,2
4273,u64341728,bot,2
4274,u3472906099,bot,2
4275,u319240504,bot,2
4276,u447675853,bot,2
4277,u18734843,bot,2
4278,u32539213,bot,2
4279,u2209843016,bot,2
4280,u800815102433718272,bot,2
4281,u170019287,bot,2
4282,u797361294101856256,bot,2
4283,u1905105500,bot,2
4284,u634805122,human,1
4285,u4833677674,bot,2
4286,u105147032,human,1
4287,u273475465,human,1
4288,u22815383,human,1
4289,u4737208574,bot,2
4290,u3069020826,bot,2
4291,u937538007657271297,bot,2
4292,u2766913523,bot,2
4293,u1283749064,human,1
4294,u755122991525048320,human,1
4295,u35018050,human,1
4296,u2406498746,bot,2
4297,u2440827763,bot,2
4298,u974205913,bot,2
4299,u810616215454486528,bot,2
4300,u478908867,bot,2
4301,u262223982,human,1
4302,u232396355,bot,2
4303,u1136857282908581888,human,1
4304,u3719607808,bot,2
4305,u12382582,human,1
4306,u600457208,bot,2
4307,u818653929194090497,bot,2
4308,u452522463,bot,2
4309,u913707462,bot,2
4310,u382249843,bot,2
4311,u782651606,bot,2
4312,u749868648,bot,2
4313,u808874899313983488,bot,2
4314,u878010006020534275,human,1
4315,u1515445298,bot,2
4316,u1494377904,human,1
4317,u969200095173513218,bot,2
4318,u362759609,human,1
4319,u16238949,bot,2
4320,u224479382,human,1
4321,u2191754178,bot,2
4322,u1115848229915115522,bot,2
4323,u1044012692065996800,bot,2
4324,u436196930,bot,2
4325,u24004390,human,1
4326,u1290984790397726721,bot,2
4327,u412597733,bot,2
4328,u992483910222262286,human,1
4329,u1218948776230105091,bot,2
4330,u25233782,bot,2
4331,u166834834,human,1
4332,u33769830,human,1
4333,u1323386720,bot,2
4334,u564760975,human,1
4335,u1225337828,bot,2
4336,u1217660020172607488,bot,2
4337,u935902947728347136,bot,2
4338,u1296557707638509568,human,1
4339,u991420924531388418,human,1
4340,u1277083722,bot,2
4341,u715076636,bot,2
4342,u452531576,bot,2
4343,u954828013,bot,2
4344,u87239242,human,1
4345,u1047618665854750720,bot,2
4346,u1156215277,bot,2
4347,u819935732676591618,bot,2
4348,u934950405276024832,bot,2
4349,u701502396200067073,bot,2
4350,u2773309283,bot,2
4351,u50696960,human,1
4352,u98564118,human,1
4353,u928922796,bot,2
4354,u1921101817,bot,2
4355,u301282743,bot,2
4356,u586136477,human,1
4357,u380163715,human,1
4358,u121158213,bot,2
4359,u139209360,bot,2
4360,u2616516145,bot,2
4361,u271270865,bot,2
4362,u18771732,bot,2
4363,u113185015,bot,2
4364,u275110293,bot,2
4365,u324441896,human,1
4366,u2297786588,human,1
4367,u46593413,human,1
4368,u240198361,bot,2
4369,u97123074,bot,2
4370,u21599663,bot,2
4371,u112527055,bot,2
4372,u3010537375,bot,2
4373,u597242762,human,1
4374,u486907980,human,1
4375,u1014050824073437184,human,1
4376,u256409561,human,1
4377,u379874176,human,1
4378,u931286316,human,1
4379,u1140205848,bot,2
4380,u233336869,bot,2
4381,u22818291,bot,2
4382,u1199504730,bot,2
4383,u380509171,bot,2
4384,u4898050528,bot,2
4385,u1174065980340887559,bot,2
4386,u211551858,bot,2
4387,u17523339,bot,2
4388,u908949858,bot,2
4389,u27937239,human,1
4390,u793930770301775876,bot,2
4391,u24112803,human,1
4392,u93959370,bot,2
4393,u15234542,human,1
4394,u620600335,human,1
4395,u3188247642,bot,2
4396,u49173145,bot,2
4397,u746699605681790977,bot,2
4398,u289080065,bot,2
4399,u828162851151818752,bot,2
4400,u19904185,bot,2
4401,u803091937934749697,human,1
4402,u2848154189,bot,2
4403,u802974979,human,1
4404,u1205557554442575878,bot,2
4405,u22256431,bot,2
4406,u521653349,bot,2
4407,u49883265,human,1
4408,u29111650,bot,2
4409,u450621649,bot,2
4410,u822088869214650368,bot,2
4411,u236917131,human,1
4412,u372925737,bot,2
4413,u3032085599,bot,2
4414,u18351013,bot,2
4415,u17073262,human,1
4416,u1279381192140341248,bot,2
4417,u1203153008277762049,bot,2
4418,u263300881,bot,2
4419,u3322886197,bot,2
4420,u612725207,human,1
4421,u43271433,bot,2
4422,u1244767851187240960,bot,2
4423,u1581839216,bot,2
4424,u35880417,human,1
4425,u28003259,bot,2
4426,u363422706,bot,2
4427,u22291311,human,1
4428,u822885298682011648,bot,2
4429,u820982287890157568,bot,2
4430,u142613620,bot,2
4431,u150517593,human,1
4432,u818656029294690308,human,1
4433,u632524403,bot,2
4434,u96497966,human,1
4435,u53097913,human,1
4436,u802941816,bot,2
4437,u4860644840,bot,2
4438,u335394590,human,1
4439,u2490511826,bot,2
4440,u265485454,human,1
4441,u1289141982,bot,2
4442,u222243447,bot,2
4443,u26759984,human,1
4444,u23601477,human,1
4445,u102481836,human,1
4446,u57489671,human,1
4447,u856433011881119745,bot,2
4448,u4723155305,bot,2
4449,u196380368,bot,2
4450,u1265004110,bot,2
4451,u162101920,bot,2
4452,u15146558,human,1
4453,u756803143703400448,bot,2
4454,u22823850,human,1
4455,u1131498060335517696,human,1
4456,u383279148,bot,2
4457,u158838276,bot,2
4458,u335771771,human,1
4459,u968787311461830657,bot,2
4460,u135507314,human,1
4461,u1161130980,bot,2
4462,u1756293416,bot,2
4463,u358668093,bot,2
4464,u1085969994721181697,bot,2
4465,u505219769,human,1
4466,u1069107257101537282,bot,2
4467,u2912856773,bot,2
4468,u821042326298591235,bot,2
4469,u180161878,bot,2
4470,u909749955836940288,human,1
4471,u823249202494980096,bot,2
4472,u250966338,bot,2
4473,u949864566162272256,bot,2
4474,u44651549,bot,2
4475,u27542354,bot,2
4476,u31083978,human,1
4477,u27294328,bot,2
4478,u870437666155749376,bot,2
4479,u2424569809,human,1
4480,u3901216521,bot,2
4481,u15111011,human,1
4482,u63379833,bot,2
4483,u986405807993614337,bot,2
4484,u1229927158044413952,human,1
4485,u263045701,human,1
4486,u780481670,bot,2
4487,u1002973692,bot,2
4488,u855281046,bot,2
4489,u19212622,human,1
4490,u2482300753,bot,2
4491,u48611962,bot,2
4492,u25762392,bot,2
4493,u2793141549,bot,2
4494,u306331399,bot,2
4495,u172856525,bot,2
4496,u114942930,bot,2
4497,u4816835131,human,1
4498,u929307181970751488,human,1
4499,u3708275903,bot,2
4500,u1704910442,human,1
4501,u1028703485351657472,bot,2
4502,u276017435,bot,2
4503,u1561463168,bot,2
4504,u927325603589652482,bot,2
4505,u1290278957556748288,bot,2
4506,u385689121,bot,2
4507,u2316350382,human,1
4508,u1295987813742260224,human,1
4509,u929823128259387392,human,1
4510,u978659117949734913,bot,2
4511,u1361349590,bot,2
4512,u1297408867882737665,human,1
4513,u7407252,bot,2
4514,u1654022383,bot,2
4515,u17519586,human,1
4516,u79600466,bot,2
4517,u1176434570062962690,bot,2
4518,u820733384360083456,bot,2
4519,u112588650,bot,2
4520,u141708185,bot,2
4521,u17856201,bot,2
4522,u1173293119938420736,bot,2
4523,u521324533,bot,2
4524,u60363134,bot,2
4525,u1270684470006480898,human,1
4526,u1300077097206067200,human,1
4527,u14428773,bot,2
4528,u2529508861,bot,2
4529,u16717501,human,1
4530,u1949134303,bot,2
4531,u43568964,human,1
4532,u58913261,human,1
4533,u8876152,bot,2
4534,u368995538,human,1
4535,u166638326,bot,2
4536,u1630709755,bot,2
4537,u19170595,human,1
4538,u828302764371542016,bot,2
4539,u2714761154,bot,2
4540,u613698314,bot,2
4541,u1488191750,human,1
4542,u464080320,human,1
4543,u305152284,bot,2
4544,u1096766566279073792,human,1
4545,u849643892714622976,bot,2
4546,u1294406542586937349,human,1
4547,u372492884,human,1
4548,u33019081,bot,2
4549,u153931251,human,1
4550,u261324356,bot,2
4551,u25458378,human,1
4552,u921794102,bot,2
4553,u86944266,bot,2
4554,u701826000313827328,bot,2
4555,u112723458,human,1
4556,u21104432,human,1
4557,u1281194679900364805,bot,2
4558,u1026945857382432768,human,1
4559,u102206444,bot,2
4560,u48779007,bot,2
4561,u405031310,bot,2
4562,u1185731504179154944,bot,2
4563,u3408565337,bot,2
4564,u1103027319478931456,human,1
4565,u901352038344294400,bot,2
4566,u878217488491835396,human,1
4567,u3344030596,bot,2
4568,u15484511,human,1
4569,u107646921,human,1
4570,u972414750,human,1
4571,u964975404837728257,human,1
4572,u577749405,bot,2
4573,u819798928837120000,bot,2
4574,u48601239,human,1
4575,u4867340667,bot,2
4576,u114737772,bot,2
4577,u797914811975761920,bot,2
4578,u76906787,bot,2
4579,u3918653537,bot,2
4580,u16533433,bot,2
4581,u877963543802413058,bot,2
4582,u1205977536,bot,2
4583,u375717193,human,1
4584,u972710657295601664,human,1
4585,u226197382,bot,2
4586,u955602431995469825,bot,2
4587,u2216286580,bot,2
4588,u159535879,human,1
4589,u2664667260,bot,2
4590,u952670315695386624,human,1
4591,u82591098,bot,2
4592,u775135464982405120,human,1
4593,u1146143548301090816,bot,2
4594,u192990889,bot,2
4595,u1287400783781277696,bot,2
4596,u1176612787,bot,2
4597,u1270463361860370432,bot,2
4598,u571585106,bot,2
4599,u79570653,human,1
4600,u860095460714917888,bot,2
4601,u709240690337775617,bot,2
4602,u187932246,bot,2
4603,u3088952271,bot,2
4604,u2365502939,bot,2
4605,u541102485,human,1
4606,u2994005885,bot,2
4607,u34634514,bot,2
4608,u1314758166,bot,2
4609,u3409912846,bot,2
4610,u2383882980,bot,2
4611,u413292199,bot,2
4612,u138478079,bot,2
4613,u924705143131705345,bot,2
4614,u372404013,human,1
4615,u2305322202,bot,2
4616,u67116171,bot,2
4617,u816837801098575872,human,1
4618,u54641840,human,1
4619,u9567972,human,1
4620,u125742168,bot,2
4621,u1022476273669615616,bot,2
4622,u1184903794175463428,bot,2
4623,u1076266828215828480,human,1
4624,u21675256,human,1
4625,u481900641,human,1
4626,u1926560114,bot,2
4627,u1300394592932712448,human,1
4628,u936886449915404290,bot,2
4629,u754677774703472640,bot,2
4630,u25298261,bot,2
4631,u187071749,human,1
4632,u22067520,bot,2
4633,u3241545808,bot,2
4634,u1117856806699712514,bot,2
4635,u92130777,bot,2
4636,u272576241,bot,2
4637,u990678392101134336,bot,2
4638,u875633567350505474,bot,2
4639,u343725188,bot,2
4640,u202847934,bot,2
4641,u3100110886,bot,2
4642,u1037082997730627584,bot,2
4643,u1263197415412305920,human,1
4644,u184917701,bot,2
4645,u31063958,bot,2
4646,u14466594,bot,2
4647,u795352771608219648,human,1
4648,u3288284739,bot,2
4649,u185277702,human,1
4650,u4595195077,bot,2
4651,u1283681182895476736,bot,2
4652,u19765395,bot,2
4653,u917714495224582144,bot,2
4654,u24691376,human,1
4655,u1017148148853157890,bot,2
4656,u29852174,bot,2
4657,u4162372697,bot,2
4658,u1355770982,bot,2
4659,u31505730,bot,2
4660,u2464084794,human,1
4661,u492348145,bot,2
4662,u21534951,human,1
4663,u1299978321049071616,bot,2
4664,u1615681266,bot,2
4665,u884777467566854144,bot,2
4666,u1189563701915013120,human,1
4667,u764313049,bot,2
4668,u310875875,bot,2
4669,u3675995734,bot,2
4670,u1198655781450723328,bot,2
4671,u177458594,bot,2
4672,u3009098673,human,1
4673,u22976726,human,1
4674,u48285146,bot,2
4675,u254775271,bot,2
4676,u945200381100879872,bot,2
4677,u176682430,bot,2
4678,u78976775,human,1
4679,u1293222122341318658,human,1
4680,u184277907,bot,2
4681,u558341132,bot,2
4682,u177295167,bot,2
4683,u1272204344763400192,bot,2
4684,u17981211,bot,2
4685,u1296437137529765888,bot,2
4686,u28362458,bot,2
4687,u4580855894,human,1
4688,u42441516,bot,2
4689,u1009456255574814722,bot,2
4690,u39476144,bot,2
4691,u56310925,bot,2
4692,u367703310,human,1
4693,u62323194,human,1
4694,u25937737,human,1
4695,u2289940280,bot,2
4696,u1175076948999098374,bot,2
4697,u142523508,human,1
4698,u1220435841920765956,human,1
4699,u897849118072209408,bot,2
4700,u123921474,bot,2
4701,u790580180129607680,bot,2
4702,u882152645011681280,human,1
4703,u986443576698531841,bot,2
4704,u2817901389,bot,2
4705,u949695552014266368,bot,2
4706,u249788132,bot,2
4707,u15014877,bot,2
4708,u731987362746630148,bot,2
4709,u18130686,bot,2
4710,u897169097536008193,bot,2
4711,u3408032129,bot,2
4712,u27699644,human,1
4713,u157903916,human,1
4714,u16473793,bot,2
4715,u906181962607583232,bot,2
4716,u348931067,bot,2
4717,u142629071,bot,2
4718,u1209665483839983617,bot,2
4719,u1070288432,bot,2
4720,u826095126380285953,bot,2
4721,u316704663,bot,2
4722,u70105115,bot,2
4723,u293371588,bot,2
4724,u1205638538,bot,2
4725,u15450660,bot,2
4726,u110454626,human,1
4727,u744427012610207744,bot,2
4728,u839420851099471873,bot,2
4729,u2714415537,human,1
4730,u3047175900,human,1
4731,u188538395,bot,2
4732,u525824056,bot,2
4733,u884962797112537088,bot,2
4734,u14085070,human,1
4735,u739456217609842689,bot,2
4736,u1300181192684253184,bot,2
4737,u291152644,human,1
4738,u251171643,bot,2
4739,u1299279064499458049,bot,2
4740,u968157569536606209,bot,2
4741,u1016757283513077765,human,1
4742,u3672774861,human,1
4743,u2450551725,bot,2
4744,u259889737,bot,2
4745,u50279781,human,1
4746,u267449695,bot,2
4747,u50544680,human,1
4748,u50596697,human,1
4749,u170076267,human,1
4750,u999829952,bot,2
4751,u1230053851748634624,bot,2
4752,u177070843,bot,2
4753,u1905899005,bot,2
4754,u54361812,bot,2
4755,u927406221518430208,bot,2
4756,u37449890,bot,2
4757,u1120135848,human,1
4758,u81915976,human,1
4759,u169880063,human,1
4760,u44374015,human,1
4761,u19910847,human,1
4762,u868485978,bot,2
4763,u14439168,human,1
4764,u1240896471022604288,bot,2
4765,u457635380,human,1
4766,u460470940,human,1
4767,u2298929849,human,1
4768,u52883022,human,1
4769,u18432855,human,1
4770,u28178127,human,1
4771,u1241066133253431302,bot,2
4772,u2591550350,bot,2
4773,u1244944686470447104,bot,2
4774,u513338966,human,1
4775,u165473091,bot,2
4776,u724243913012305920,human,1
4777,u1232819473,bot,2
4778,u452675201,bot,2
4779,u3058232966,bot,2
4780,u198967539,human,1
4781,u551530699,human,1
4782,u21316419,bot,2
4783,u860171274177400832,human,1
4784,u17570773,human,1
4785,u38212424,bot,2
4786,u321357159,human,1
4787,u3357503057,human,1
4788,u32962264,bot,2
4789,u4834539484,bot,2
4790,u23869207,bot,2
4791,u17876053,bot,2
4792,u1646750426,human,1
4793,u14854490,human,1
4794,u465048664,bot,2
4795,u64798737,human,1
4796,u18868201,human,1
4797,u28059375,bot,2
4798,u106516107,bot,2
4799,u3183242166,human,1
4800,u35212119,bot,2
4801,u13784642,human,1
4802,u1239840001225101312,bot,2
4803,u2803313564,bot,2
4804,u1278103715187228672,human,1
4805,u1565684575,human,1
4806,u1261798452033318912,bot,2
4807,u49184499,human,1
4808,u29546945,human,1
4809,u47788217,human,1
4810,u3023951728,human,1
4811,u288277167,human,1
4812,u949898869,bot,2
4813,u1138096040685514753,human,1
4814,u3716093114,human,1
4815,u337405519,human,1
4816,u2213965873,human,1
4817,u357916553,bot,2
4818,u207648877,human,1
4819,u128397448,bot,2
4820,u53106875,human,1
4821,u1267653252864229389,bot,2
4822,u275401598,human,1
4823,u681473,human,1
4824,u3097268181,human,1
4825,u2265887695,bot,2
4826,u6935872,human,1
4827,u1182048381969018884,human,1
4828,u1182205872,bot,2
4829,u3167415256,human,1
4830,u1237101656610873347,bot,2
4831,u144195135,bot,2
4832,u1967889907,human,1
4833,u841376530697715712,bot,2
4834,u711703437092724736,bot,2
4835,u123448384,human,1
4836,u117777690,human,1
4837,u78210952,bot,2
4838,u1128370061264203776,bot,2
4839,u16787084,human,1
4840,u140331083,human,1
4841,u60030199,bot,2
4842,u18886072,bot,2
4843,u592815048,human,1
4844,u798804345269538816,bot,2
4845,u183649547,human,1
4846,u4774583973,bot,2
4847,u1121239101431148544,bot,2
4848,u4302047181,bot,2
4849,u3096522346,human,1
4850,u156407255,bot,2
4851,u976398838956199936,bot,2
4852,u168322273,human,1
4853,u2838854170,bot,2
4854,u61084342,human,1
4855,u2801645334,bot,2
4856,u343694677,bot,2
4857,u3224616765,human,1
4858,u739170513776455680,bot,2
4859,u100071601,bot,2
4860,u4219627978,bot,2
4861,u305348622,bot,2
4862,u586330022,human,1
4863,u870215523618967552,bot,2
4864,u337985000,bot,2
4865,u44124023,human,1
4866,u1110729902439849984,human,1
4867,u764027078815514624,bot,2
4868,u22167996,human,1
4869,u323217328,human,1
4870,u2477284284,human,1
4871,u32688098,bot,2
4872,u89171475,human,1
4873,u51147094,human,1
4874,u1098081385355587587,human,1
4875,u22261459,human,1
4876,u2152783748,bot,2
4877,u228872611,bot,2
4878,u15820958,human,1
4879,u2861423605,bot,2
4880,u1140843452,human,1
4881,u897602574387339266,human,1
4882,u596661417,human,1
4883,u904993701390376961,human,1
4884,u2445499819,bot,2
4885,u57955878,human,1
4886,u28601983,bot,2
4887,u51689310,human,1
4888,u1262472345245102086,human,1
4889,u711613839033425920,human,1
4890,u1155532653812211718,human,1
4891,u829440869027700743,human,1
4892,u1715442565,human,1
4893,u352455834,bot,2
4894,u15651700,human,1
4895,u209674543,bot,2
4896,u725968292410712064,human,1
4897,u2598375818,bot,2
4898,u1253970624,human,1
4899,u23836537,human,1
4900,u806563676115247104,bot,2
4901,u28627493,bot,2
4902,u2419779335,bot,2
4903,u1051830637169176576,bot,2
4904,u23684106,human,1
4905,u801617224607924225,bot,2
4906,u2512549386,bot,2
4907,u119003138,human,1
4908,u19793281,bot,2
4909,u517205300,bot,2
4910,u388555493,human,1
4911,u858489417484382208,bot,2
4912,u1248556300017025025,bot,2
4913,u439821535,bot,2
4914,u4049765829,human,1
4915,u857500856,human,1
4916,u954586743226892289,human,1
4917,u1164406731964702720,bot,2
4918,u19476830,bot,2
4919,u482801116,bot,2
4920,u1292056509220892672,human,1
4921,u43412697,human,1
4922,u8087132,bot,2
4923,u27941766,human,1
4924,u782952085,bot,2
4925,u234088034,bot,2
4926,u943040706284867584,bot,2
4927,u1264353400784904199,bot,2
4928,u21402896,bot,2
4929,u1077525613,bot,2
4930,u2616124502,bot,2
4931,u1271095880913952769,bot,2
4932,u1191755972726779906,bot,2
4933,u3729064335,bot,2
4934,u173195708,human,1
4935,u351858786,bot,2
4936,u1216872631,bot,2
4937,u1482304957,human,1
4938,u30050899,human,1
4939,u16012732,human,1
4940,u106180261,bot,2
4941,u3222744244,bot,2
4942,u501060187,human,1
4943,u175804918,bot,2
4944,u547690631,bot,2
4945,u277915276,human,1
4946,u17967925,human,1
4947,u1267889275,bot,2
4948,u19478716,human,1
4949,u949094672,human,1
4950,u1319911440,bot,2
4951,u374092122,human,1
4952,u1693757264,bot,2
4953,u1218324518512414721,human,1
4954,u21316253,human,1
4955,u1106262387106238464,human,1
4956,u1148643824891133952,human,1
4957,u95253152,human,1
4958,u163178478,bot,2
4959,u796435297,human,1
4960,u354274831,human,1
4961,u2333746736,human,1
4962,u270797700,human,1
4963,u1294005261418602496,human,1
4964,u54554456,human,1
4965,u81063712,human,1
4966,u1298900888732315652,human,1
4967,u3017412700,bot,2
4968,u1186093228136783873,bot,2
4969,u323353876,human,1
4970,u788520866023870468,human,1
4971,u555122091,human,1
4972,u2429962251,bot,2
4973,u89059001,human,1
4974,u2204774044,bot,2
4975,u146002037,bot,2
4976,u895395649096740865,bot,2
4977,u614482732,bot,2
4978,u565248649,human,1
4979,u409509259,human,1
4980,u139160485,human,1
4981,u96775172,bot,2
4982,u342143216,bot,2
4983,u1299805905681219584,human,1
4984,u158146797,human,1
4985,u149119043,human,1
4986,u19530134,human,1
4987,u3370940963,human,1
4988,u1211190865156141057,human,1
4989,u3387455301,human,1
4990,u1882889052,bot,2
4991,u362115555,human,1
4992,u629280195,bot,2
4993,u1544215687,bot,2
4994,u596939570,human,1
4995,u4906012570,human,1
4996,u602087588,human,1
4997,u807245101,bot,2
4998,u1125360001374216192,bot,2
4999,u187890050,bot,2
5000,u1239433466460155904,bot,2
5001,u9330802,human,1
5002,u387031045,human,1
5003,u91417365,human,1
5004,u1152534449260761088,human,1
5005,u1300391220687056896,bot,2
5006,u1300460287150174211,bot,2
5007,u267900137,bot,2
5008,u260179453,bot,2
5009,u212003748,bot,2
5010,u736604037647347717,bot,2
5011,u39623638,human,1
5012,u2721377971,bot,2
5013,u1225022984596926464,bot,2
5014,u2212387961,bot,2
5015,u1055455808438353922,bot,2
5016,u761220960213168131,human,1
5017,u1095416252,bot,2
5018,u987079481801281541,bot,2
5019,u1120442585783336965,human,1
5020,u1161600884528357377,bot,2
5021,u1417251,human,1
5022,u19762524,human,1
5023,u200607519,human,1
5024,u567468535,human,1
5025,u897516217,bot,2
5026,u260345808,human,1
5027,u4901130713,bot,2
5028,u1683336734,bot,2
5029,u1299906112427298816,bot,2
5030,u731817334126612480,bot,2
5031,u39959501,bot,2
5032,u2546299998,bot,2
5033,u245875528,human,1
5034,u1733220096,human,1
5035,u20054249,human,1
5036,u4704552148,human,1
5037,u763369104,bot,2
5038,u817270603,bot,2
5039,u982992284,bot,2
5040,u102165297,bot,2
5041,u847571006315257857,bot,2
5042,u2427375602,bot,2
5043,u366785458,human,1
5044,u818439117952417792,bot,2
5045,u887986538268831744,bot,2
5046,u86358555,human,1
5047,u1096364876,human,1
5048,u41584590,bot,2
5049,u3391713417,human,1
5050,u27057975,bot,2
5051,u199443025,human,1
5052,u152263225,human,1
5053,u1078725335410192384,human,1
5054,u7117212,human,1
5055,u733062752575574016,bot,2
5056,u312732162,human,1
5057,u1299963982405611520,human,1
5058,u943146162273636352,bot,2
5059,u3352458953,bot,2
5060,u154553691,human,1
5061,u1297121047863590912,human,1
5062,u2565047206,human,1
5063,u31402705,human,1
5064,u368508243,bot,2
5065,u297240649,bot,2
5066,u446518249,bot,2
5067,u1169632900087713792,bot,2
5068,u391983313,bot,2
5069,u219683269,human,1
5070,u1296330070177599488,human,1
5071,u1296180674366406657,bot,2
5072,u402323119,bot,2
5073,u68837355,human,1
5074,u51869243,human,1
5075,u793789790,human,1
5076,u722708795340767232,human,1
5077,u1297132458106814466,human,1
5078,u1658386855,human,1
5079,u309340221,human,1
5080,u251690031,human,1
5081,u1020633168456683520,bot,2
5082,u178817419,bot,2
5083,u308571740,human,1
5084,u1294842535022596096,bot,2
5085,u1311358987,bot,2
5086,u961842891378184192,bot,2
5087,u1259610889,human,1
5088,u116022860,bot,2
5089,u2581087213,bot,2
5090,u860106029794824193,human,1
5091,u22927512,human,1
5092,u88250548,human,1
5093,u202554523,bot,2
5094,u39101506,human,1
5095,u909503410860433409,bot,2
5096,u1275049857753939970,human,1
5097,u265955426,bot,2
5098,u2712259023,human,1
5099,u4341783293,bot,2
5100,u410836070,bot,2
5101,u219726551,human,1
5102,u1107326988,bot,2
5103,u874649989917667328,bot,2
5104,u711464187487068160,bot,2
5105,u274057120,human,1
5106,u35427600,bot,2
5107,u310247726,human,1
5108,u2599572727,bot,2
5109,u1205976614,bot,2
5110,u3028589549,bot,2
5111,u112751658,human,1
5112,u151195437,human,1
5113,u946404490864939008,bot,2
5114,u1261707493073465345,bot,2
5115,u1070295120942129152,bot,2
5116,u183387449,human,1
5117,u553865945,bot,2
5118,u629690361,bot,2
5119,u2607361068,human,1
5120,u537594336,bot,2
5121,u362207269,human,1
5122,u931075189978423296,bot,2
5123,u2613992689,bot,2
5124,u152987149,human,1
5125,u1017118842,human,1
5126,u324446553,bot,2
5127,u54901444,human,1
5128,u460538823,human,1
5129,u1126591731519184896,bot,2
5130,u153706310,bot,2
5131,u106471925,human,1
5132,u852216744001359872,bot,2
5133,u19644592,human,1
5134,u1204853313952452609,bot,2
5135,u581251929,bot,2
5136,u192967345,human,1
5137,u53457639,human,1
5138,u975729130930102272,bot,2
5139,u88442473,human,1
5140,u472017924,bot,2
5141,u564587814,human,1
5142,u23668838,human,1
5143,u280423820,human,1
5144,u369632056,human,1
5145,u28189840,bot,2
5146,u25396117,bot,2
5147,u995762939444555777,bot,2
5148,u993866337108873216,bot,2
5149,u104941068,bot,2
5150,u149188258,human,1
5151,u1294347743536623616,bot,2
5152,u1102297098983075841,bot,2
5153,u822225433,bot,2
5154,u2716946981,human,1
5155,u1288090190850985984,human,1
5156,u25927963,human,1
5157,u18152451,bot,2
5158,u23172998,bot,2
5159,u3128705581,bot,2
5160,u1424181884,bot,2
5161,u183685360,human,1
5162,u980168151433465857,bot,2
5163,u985885649902465025,bot,2
5164,u169133903,bot,2
5165,u861016763869351937,bot,2
5166,u28758060,human,1
5167,u18480926,bot,2
5168,u2766943804,bot,2
5169,u142339174,human,1
5170,u1289482598,human,1
5171,u1203721448688218112,bot,2
5172,u22157193,human,1
5173,u431555544,bot,2
5174,u1098091506886471680,human,1
5175,u419795325,human,1
5176,u1084375028,human,1
5177,u76707735,bot,2
5178,u2824436997,bot,2
5179,u1297837479228329984,bot,2
